Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
anion transmembrane transport (GO:0098656)	1/67	0.9625092719785988	0.9999946032599348	0	0	0.3014262118035703	0.011517971698542217	SLC7A5
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	1/67	0.9625092719785988	0.9999946032599348	0	0	0.3014262118035703	0.011517971698542217	BCAR3
regulation of gene silencing by miRNA (GO:0060964)	1/67	0.9625092719785988	0.9999946032599348	0	0	0.3014262118035703	0.011517971698542217	NUP210
vascular endothelial growth factor receptor signaling pathway (GO:0048010)	1/67	0.9625092719785988	0.9999946032599348	0	0	0.3014262118035703	0.011517971698542217	CYBA
regulation of JNK cascade (GO:0046328)	2/105	0.9635376340341463	0.9999946032599348	0	0	0.38594525209099523	0.014335447078587275	F2RL1;TRAF1
regulation of myeloid cell differentiation (GO:0045637)	1/68	0.9643053652224239	0.9999946032599348	0	0	0.29691166807472075	0.010791927267961816	MYL9
negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	1/68	0.9643053652224239	0.9999946032599348	0	0	0.29691166807472075	0.010791927267961816	PEG10
potassium ion transmembrane transport (GO:0071805)	3/139	0.9647369009425147	0.9999946032599348	0	0	0.43814106524962926	0.015729201293399376	KCNJ14;ATP1B1;SLC12A8
protein dephosphorylation (GO:0006470)	3/139	0.9647369009425147	0.9999946032599348	0	0	0.43814106524962926	0.015729201293399376	DUSP5;PTPN6;DUSP9
protein processing (GO:0016485)	2/106	0.9650081714735683	0.9999946032599348	0	0	0.38221406086044074	0.013613971727019064	PHEX;KLK6
positive regulation of protein serine/threonine kinase activity (GO:0071902)	2/106	0.9650081714735683	0.9999946032599348	0	0	0.38221406086044074	0.013613971727019064	INCENP;PDGFD
cytokine-mediated signaling pathway (GO:0019221)	21/621	0.96536166059442	0.9999946032599348	0	0	0.6911937901498929	0.024366288376856327	EIF5A;IL1RN;SERPINB2;TNFSF15;IL23R;IL24;TRAF1;LRP8;MT3;LMNB1;CXCL10;IL1RL1;IL6;GSTA2;S1PR1;BIRC5;SNRPA1;PTPN6;LTB;IL18R1;IL13RA1
peptidyl-tyrosine phosphorylation (GO:0018108)	1/69	0.9660154917332516	0.9999946032599348	0	0	0.2925299050437785	0.010114340791962578	PTPN6
positive regulation of MAP kinase activity (GO:0043406)	1/69	0.9660154917332516	0.9999946032599348	0	0	0.2925299050437785	0.010114340791962578	PDGFD
regulation of autophagy (GO:0010506)	6/231	0.9670298820988856	0.9999946032599348	0	0	0.5288373726729891	0.017729739430645854	DAPK2;RAB39B;MEFV;MT3;PRKAG3;BOK
carbohydrate homeostasis (GO:0033500)	1/70	0.9676437621263214	0.9999946032599348	0	0	0.2882751496369216	0.009481736868304669	IL6
sterol metabolic process (GO:0016125)	1/70	0.9676437621263214	0.9999946032599348	0	0	0.2882751496369216	0.009481736868304669	APOB
negative regulation of viral process (GO:0048525)	1/70	0.9676437621263214	0.9999946032599348	0	0	0.2882751496369216	0.009481736868304669	PTX3
neutrophil chemotaxis (GO:0030593)	1/70	0.9676437621263214	0.9999946032599348	0	0	0.2882751496369216	0.009481736868304669	CXCL10
positive regulation of cell-substrate adhesion (GO:0010811)	1/70	0.9676437621263214	0.9999946032599348	0	0	0.2882751496369216	0.009481736868304669	OLFM4
Ras protein signal transduction (GO:0007265)	3/142	0.968429432500923	0.9999946032599348	0	0	0.4286167704491869	0.013749880893368106	CCNA2;IGF1;RASGRP3
regulation of protein ubiquitination (GO:0031396)	2/109	0.9690854244351447	0.9999946032599348	0	0	0.3714389385217366	0.011664116342711561	FANCI;BRCA1
lipid transport (GO:0006869)	2/109	0.9690854244351447	0.9999946032599348	0	0	0.3714389385217366	0.011664116342711561	FABP5;MFSD2A
regulation of hematopoietic stem cell differentiation (GO:1902036)	1/71	0.9691940905754933	0.9999946032599348	0	0	0.28414195867026054	0.008890911928495083	MYB
cholesterol homeostasis (GO:0042632)	1/71	0.9691940905754933	0.9999946032599348	0	0	0.28414195867026054	0.008890911928495083	APOB
fatty acid biosynthetic process (GO:0006633)	1/71	0.9691940905754933	0.9999946032599348	0	0	0.28414195867026054	0.008890911928495083	HACD4
regulation of TOR signaling (GO:0032006)	1/71	0.9691940905754933	0.9999946032599348	0	0	0.28414195867026054	0.008890911928495083	TNFAIP8L1
mitochondrion organization (GO:0007005)	4/175	0.9701536245283074	0.9999946032599348	0	0	0.46424508519809865	0.01406701800762706	ATCAY;MGARP;MTFR2;HSPD1
response to tumor necrosis factor (GO:0034612)	2/110	0.9703398047423907	0.9999946032599348	0	0	0.36798025727721423	0.011079500883230255	UBD;BRCA1
sterol homeostasis (GO:0055092)	1/72	0.9706702040711633	0.9999946032599348	0	0	0.28012519561815336	0.008338910817659976	APOB
negative regulation of epithelial cell proliferation (GO:0050680)	1/72	0.9706702040711633	0.9999946032599348	0	0	0.28012519561815336	0.008338910817659976	GDF5
phosphorylation (GO:0016310)	12/400	0.9711268513335478	0.9999946032599348	0	0	0.6118988531884423	0.0179275223344277	PLK4;MELK;CCNE1;DAPK2;PLK1;CDK1;BIRC5;NEK2;HASPIN;PRKAG3;AURKB;AURKA
regulation of Wnt signaling pathway (GO:0030111)	2/111	0.9715450395942209	0.9999946032599348	0	0	0.3645850380738758	0.010524713405601835	SFRP4;DEPDC1B
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent (GO:0002479)	1/73	0.9720756519414835	0.9999946032599348	0	0	0.2762200093174936	0.007823005414505072	CYBA
regulation of actin filament-based process (GO:0032970)	1/73	0.9720756519414835	0.9999946032599348	0	0	0.2762200093174936	0.007823005414505072	IQGAP3
regulation of hydrolase activity (GO:0051336)	1/73	0.9720756519414835	0.9999946032599348	0	0	0.2762200093174936	0.007823005414505072	FGD3
granulocyte chemotaxis (GO:0071621)	1/73	0.9720756519414835	0.9999946032599348	0	0	0.2762200093174936	0.007823005414505072	CXCL10
insulin receptor signaling pathway (GO:0008286)	1/73	0.9720756519414835	0.9999946032599348	0	0	0.2762200093174936	0.007823005414505072	BCAR3
glycerophospholipid biosynthetic process (GO:0046474)	4/177	0.9721259526821072	0.9999946032599348	0	0	0.45882946457334234	0.012971063983478822	INPP4B;GPD1;ALPI;MFSD2A
phosphatidylinositol metabolic process (GO:0046488)	2/112	0.9727029555971455	0.9999946032599348	0	0	0.3612515501287799	0.009998189567640644	INPP4B;PLEK
negative regulation of gene expression (GO:0010629)	9/322	0.9729901330484457	0.9999946032599348	0	0	0.5693655478929274	0.015589990284325929	HELLS;SLC7A5;SFMBT2;NOCT;IGF1;TYMS;PHF19;AURKA;APLN
cellular response to cytokine stimulus (GO:0071345)	15/482	0.973407303936239	0.9999946032599348	0	0	0.6348125199325709	0.017109897491400045	RIPOR2;IL1RN;IL23R;IL24;AQP4;BRCA1;LRP8;CXCL10;IL6;S1PR1;BIRC5;PTPN6;RBMX;IL18R1;IL13RA1
sphingolipid biosynthetic process (GO:0030148)	1/74	0.9734138136001771	0.9999946032599348	0	0	0.2724218144223314	0.007340675650792875	HACD4
NIK/NF-kappaB signaling (GO:0038061)	1/74	0.9734138136001771	0.9999946032599348	0	0	0.2724218144223314	0.007340675650792875	TNFSF15
protein stabilization (GO:0050821)	4/179	0.9739757536984497	0.9999946032599348	0	0	0.45353762956286614	0.01195927442345231	IGF1;ATP1B1;MT3;HSPD1
regulation of hematopoietic progenitor cell differentiation (GO:1901532)	1/75	0.9746879072711505	0.9999946032599348	0	0	0.26872627344325456	0.00688959192639395	MYB
positive regulation of intracellular protein transport (GO:0090316)	3/148	0.9747459720481461	0.9999946032599348	0	0	0.4107505070993915	0.010506333960630271	CDH1;KIF20B;ECT2
negative regulation of cell population proliferation (GO:0008285)	11/379	0.9748329385815886	0.9999946032599348	0	0	0.5913981899410464	0.015074247646829466	CDKN2D;SFRP4;FGFBP1;IL6;MYOCD;PTPN6;CDC6;NGF;GDF5;E2F7;CDKN3
cellular response to transforming growth factor beta stimulus (GO:0071560)	2/114	0.9748838299147203	0.9999946032599348	0	0	0.3547631539499325	0.009024097535990441	COL3A1;GDF5
positive regulation of cellular component organization (GO:0051130)	2/114	0.9748838299147203	0.9999946032599348	0	0	0.3547631539499325	0.009024097535990441	CDC20;TFRC
actomyosin structure organization (GO:0031032)	1/76	0.9759009973464844	0.9999946032599348	0	0	0.26512928022361987	0.00646759941688043	KRT19
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/76	0.9759009973464844	0.9999946032599348	0	0	0.26512928022361987	0.00646759941688043	MFSD2A
chloride transport (GO:0006821)	1/76	0.9759009973464844	0.9999946032599348	0	0	0.26512928022361987	0.00646759941688043	SLC12A8
regulation of RNA splicing (GO:0043484)	1/76	0.9759009973464844	0.9999946032599348	0	0	0.26512928022361987	0.00646759941688043	MBNL3
protein import into nucleus (GO:0006606)	1/76	0.9759009973464844	0.9999946032599348	0	0	0.26512928022361987	0.00646759941688043	KPNA2
phosphate-containing compound metabolic process (GO:0006796)	5/212	0.9760595026743033	0.9999946032599348	0	0	0.4789727943046021	0.011606338745233468	INPP4B;DUSP5;PPA1;PLD4;ALPI
regulation of cytokine production (GO:0001817)	3/150	0.9765704171335331	0.9999946032599348	0	0	0.4051191905333562	0.00960473571886944	BTNL9;IL6;PLD4
ion transport (GO:0006811)	2/116	0.9768958304292544	0.9999946032599348	0	0	0.34850242079490434	0.008146332779150427	CHRNB4;SLC17A6
purine ribonucleotide metabolic process (GO:0009150)	1/77	0.977056001459429	0.9999946032599348	0	0	0.2616269447202913	0.006072703795641817	BAAT
regulation of organelle assembly (GO:1902115)	1/77	0.977056001459429	0.9999946032599348	0	0	0.2616269447202913	0.006072703795641817	STIL
neutrophil migration (GO:1990266)	1/77	0.977056001459429	0.9999946032599348	0	0	0.2616269447202913	0.006072703795641817	CXCL10
phosphatidylcholine metabolic process (GO:0046470)	1/77	0.977056001459429	0.9999946032599348	0	0	0.2616269447202913	0.006072703795641817	MFSD2A
positive regulation of type I interferon production (GO:0032481)	1/77	0.977056001459429	0.9999946032599348	0	0	0.2616269447202913	0.006072703795641817	HSPD1
negative regulation of nucleic acid-templated transcription (GO:1903507)	14/464	0.9778663420041053	0.9999946032599348	0	0	0.6147833274294485	0.013760254359347456	SUV39H2;NKX6-2;SFMBT2;GMNN;HMGB2;BRCA1;FOXM1;MT3;LOXL2;CENPF;MYB;DPF1;BIRC5;BEND5
antigen processing and presentation of exogenous peptide antigen via MHC class I (GO:0042590)	1/78	0.9781556984152925	0.9999946032599348	0	0	0.25821557897029596	0.005703057930327476	CYBA
negative regulation of blood vessel morphogenesis (GO:2000181)	1/78	0.9781556984152925	0.9999946032599348	0	0	0.25821557897029596	0.005703057930327476	CXCL10
negative regulation of protein phosphorylation (GO:0001933)	3/152	0.978269056573014	0.9999946032599348	0	0	0.39963905025097285	0.008780284864887166	NTRK3;PTPN6;THY1
negative regulation of response to external stimulus (GO:0032102)	2/118	0.9787514482572827	0.9999946032599348	0	0	0.3424575749900496	0.00735515036686602	SERPINE1;MEFV
positive regulation of protein-containing complex assembly (GO:0031334)	2/118	0.9787514482572827	0.9999946032599348	0	0	0.3424575749900496	0.00735515036686602	TFRC;PLEK
antigen receptor-mediated signaling pathway (GO:0050851)	4/185	0.9788576093065391	0.9999946032599348	0	0	0.43836380431183225	0.009367436494086459	BTNL9;FYB2;BLNK;THY1
axon development (GO:0061564)	1/79	0.9792027338358733	0.9999946032599348	0	0	0.25489168413696717	0.005356950278213893	RTN4RL2
regulation of cellular response to heat (GO:1900034)	1/79	0.9792027338358733	0.9999946032599348	0	0	0.25489168413696717	0.005356950278213893	NUP210
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	1/79	0.9792027338358733	0.9999946032599348	0	0	0.25489168413696717	0.005356950278213893	CMKLR1
positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060)	1/79	0.9792027338358733	0.9999946032599348	0	0	0.25489168413696717	0.005356950278213893	PLK1
positive regulation of intracellular signal transduction (GO:1902533)	17/546	0.9797058836465339	0.9999946032599348	0	0	0.6343626184497443	0.01300625499050686	P2RY12;BCAR3;CD74;RAMP3;TFRC;EPHA8;NTRK3;RTKN2;IGF1;FGF7;IL6;PDGFD;UBD;F2RL1;PTPN6;ECT2;BOK
regulation of NIK/NF-kappaB signaling (GO:1901222)	1/80	0.9801996269055766	0.9999946032599348	0	0	0.2516519385399252	0.005032793948109212	RTKN2
regulation of protein localization to plasma membrane (GO:1903076)	1/80	0.9801996269055766	0.9999946032599348	0	0	0.2516519385399252	0.005032793948109212	RAMP3
glycerophospholipid metabolic process (GO:0006650)	1/80	0.9801996269055766	0.9999946032599348	0	0	0.2516519385399252	0.005032793948109212	PLEK
lipid biosynthetic process (GO:0008610)	1/80	0.9801996269055766	0.9999946032599348	0	0	0.2516519385399252	0.005032793948109212	PDSS1
positive regulation of cell adhesion (GO:0045785)	1/80	0.9801996269055766	0.9999946032599348	0	0	0.2516519385399252	0.005032793948109212	P2RY12
cellular protein metabolic process (GO:0044267)	12/417	0.9809109621602438	0.9999946032599348	0	0	0.5856800596991477	0.011288154917003919	TGM1;IL6;ITIH2;UBE2S;PADI4;IGF1;APOB;TGM5;CHRDL1;PHEX;MATN3;LOXL2
negative regulation of protein modification process (GO:0031400)	1/81	0.9811487765771079	0.9999946032599348	0	0	0.24849318658280922	0.004729116782191775	NTRK3
positive regulation of cellular amide metabolic process (GO:0034250)	1/81	0.9811487765771079	0.9999946032599348	0	0	0.24849318658280922	0.004729116782191775	IL6
protein ubiquitination (GO:0016567)	16/525	0.9818248207586995	0.9999946032599348	0	0	0.6205154921738839	0.011381728972156922	BARD1;UHRF1;UBE2C;PLK1;BRCA1;MEFV;TRAIP;H2BC14;UBE2S;UBD;RNF39;ASB4;SKP2;TRIM54;DTL;SPSB4
cellular protein modification process (GO:0006464)	36/1025	0.981898232461345	0.9999946032599348	0	0	0.7151748669532431	0.013064534785605337	ITIH2;LRR1;CHRDL1;PRKAG3;LOXL1;AURKB;PHEX;LOXL2;AURKA;TGM1;UBD;NEK2;APOB;TGM5;SKP2;PLK4;DUSP5;DAPK2;PLK1;HASPIN;DUSP9;MT3;COL3A1;IL6;MELK;CCNE1;UBE2S;CDK1;B3GNT3;BIRC5;PTPN6;ASB4;PADI4;DTL;MATN3;SPSB4
regulation of gene expression, epigenetic (GO:0040029)	1/82	0.9820524670898145	0.9999946032599348	0	0	0.24541242850117762	0.004444552399617329	PHF19
ephrin receptor signaling pathway (GO:0048013)	1/82	0.9820524670898145	0.9999946032599348	0	0	0.24541242850117762	0.004444552399617329	EPHA8
cellular response to starvation (GO:0009267)	3/158	0.9826888057820431	0.9999946032599348	0	0	0.3840471672539984	0.006706533098505394	ASNS;PRKAG3;MFSD2A
T cell receptor signaling pathway (GO:0050852)	3/158	0.9826888057820431	0.9999946032599348	0	0	0.3840471672539984	0.006706533098505394	BTNL9;FYB2;THY1
regulation of anatomical structure morphogenesis (GO:0022603)	2/123	0.982780686132615	0.9999946032599348	0	0	0.32821971503646596	0.005700943548076339	IL6;ADGRA2
regulation of defense response (GO:0031347)	1/83	0.9829128734995844	0.9999946032599348	0	0	0.24240681086056143	0.004177831941238399	LRP8
long-chain fatty acid metabolic process (GO:0001676)	1/83	0.9829128734995844	0.9999946032599348	0	0	0.24240681086056143	0.004177831941238399	GSTA1
lymphocyte differentiation (GO:0030098)	1/84	0.9837320669095831	0.9999946032599348	0	0	0.23947361774140588	0.003927776527550904	BLNK
nuclear export (GO:0051168)	1/84	0.9837320669095831	0.9999946032599348	0	0	0.23947361774140588	0.003927776527550904	ANKLE1
protein targeting (GO:0006605)	2/125	0.9841753983936309	0.9999946032599348	0	0	0.32284868494015473	0.005149806966079566	AP1S3;MGARP
cellular response to oxidative stress (GO:0034599)	2/125	0.9841753983936309	0.9999946032599348	0	0	0.32284868494015473	0.005149806966079566	CYBA;MT3
negative regulation of defense response (GO:0031348)	1/85	0.9845120194012691	0.9999946032599348	0	0	0.23661026255365877	0.0036932903661730616	MEFV
positive regulation of protein kinase B signaling (GO:0051897)	3/161	0.9845625285075165	0.9999946032599348	0	0	0.3766952983725136	0.005860576467168476	P2RY12;FGF7;RAMP3
negative regulation of cell growth (GO:0030308)	2/126	0.9848309393336225	0.9999946032599348	0	0	0.32022814203026095	0.004894779291887647	CDKN2D;MT3
negative regulation of growth (GO:0045926)	2/126	0.9848309393336225	0.9999946032599348	0	0	0.32022814203026095	0.004894779291887647	CDKN2D;MT3
glucose homeostasis (GO:0042593)	1/86	0.9852546087301445	0.9999946032599348	0	0	0.23381428042915278	0.003473354436157893	IL6
response to interleukin-1 (GO:0070555)	1/86	0.9852546087301445	0.9999946032599348	0	0	0.23381428042915278	0.003473354436157893	RBMX
positive regulation of proteasomal protein catabolic process (GO:1901800)	1/86	0.9852546087301445	0.9999946032599348	0	0	0.23381428042915278	0.003473354436157893	PLK1
regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	1/87	0.9859616230888719	0.9999946032599348	0	0	0.2310833211447516	0.0032670206278591026	KLF2
regulation of establishment of planar polarity (GO:0090175)	1/88	0.9866347649083036	0.9999946032599348	0	0	0.22841514253355502	0.0030734065373511687	SAPCD2
retrograde transport, endosome to Golgi (GO:0042147)	1/88	0.9866347649083036	0.9999946032599348	0	0	0.22841514253355502	0.0030734065373511687	BAIAP3
post-Golgi vesicle-mediated transport (GO:0006892)	1/89	0.9872756552966518	0.9999946032599348	0	0	0.2258076043453402	0.0028916904937612946	AP1S3
neutrophil mediated immunity (GO:0002446)	14/488	0.9875008758784436	0.9999946032599348	0	0	0.5829017518843855	0.007331677171429088	CHRNB4;CD93;ARG1;FGL2;CYBA;OLFM4;PLAC8;CHIT1;IL6;FABP5;CRISPLD2;C3AR1;PTPN6;PTX3
negative regulation of protein kinase activity (GO:0006469)	1/90	0.9878858380993158	0.9999946032599348	0	0	0.22325866252090548	0.0027211070297198173	THY1
negative regulation of translation (GO:0017148)	1/90	0.9878858380993158	0.9999946032599348	0	0	0.22325866252090548	0.0027211070297198173	TYMS
positive regulation of autophagy (GO:0010508)	1/90	0.9878858380993158	0.9999946032599348	0	0	0.22325866252090548	0.0027211070297198173	MEFV
regulation of actin cytoskeleton organization (GO:0032956)	1/91	0.9884667830652681	0.9999946032599348	0	0	0.22076636384812484	0.002560942872914591	IQGAP3
RNA metabolic process (GO:0016070)	2/133	0.9887342929449084	0.9999946032599348	0	0	0.30300457374462325	0.0034329344952332293	DKC1;RBMX
axon guidance (GO:0007411)	4/203	0.9888273237488757	0.9999946032599348	0	0	0.39833235578523535	0.004475486852064639	SPTA1;DRAXIN;EPHA8;LAMC2
