Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of ERK1 and ERK2 cascade (GO:0070372)	7/238	0.7758357276650546	0.9476652526454459	0	0	0.7922910422910423	0.2010949328561871	NTRK1;BMP2;SEMA6A;SPRY1;NOD2;DUSP26;MTURN
autophagy of mitochondrion (GO:0000422)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	ATG9B
digestive tract development (GO:0048565)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	CCDC40
response to organonitrogen compound (GO:0010243)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	TRPV1
intraciliary transport involved in cilium assembly (GO:0035735)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	DYNLRB2
lymphocyte migration (GO:0072676)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	RET
sulfur compound catabolic process (GO:0044273)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	PRELP
negative regulation of blood coagulation (GO:0030195)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	GP1BA
negative regulation of cell-substrate adhesion (GO:0010812)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	ACER2
negative regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043124)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	RORA
positive regulation of catalytic activity (GO:0043085)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	NOD2
positive regulation of cation channel activity (GO:2001259)	1/40	0.776686139898616	0.9476652526454459	0	0	0.6716271920631594	0.1697329178118979	GALR2
regulation of protein serine/threonine kinase activity (GO:0071900)	3/111	0.7795447026037169	0.9490570162633855	0	0	0.7269656952034002	0.18104734918641432	GADD45A;MST1;LTF
cholesterol metabolic process (GO:0008203)	2/77	0.7802130250902292	0.9490570162633855	0	0	0.6981355161437017	0.1732690581918141	ABCA1;SCARF1
positive regulation of endothelial cell proliferation (GO:0001938)	2/77	0.7802130250902292	0.9490570162633855	0	0	0.6981355161437017	0.1732690581918141	BMP2;CDH13
positive regulation of protein modification by small protein conjugation or removal (GO:1903322)	2/77	0.7802130250902292	0.9490570162633855	0	0	0.6981355161437017	0.1732690581918141	RASD2;LAPTM5
positive regulation of tumor necrosis factor production (GO:0032760)	2/77	0.7802130250902292	0.9490570162633855	0	0	0.6981355161437017	0.1732690581918141	IL33;NOD2
glycerophospholipid biosynthetic process (GO:0046474)	5/177	0.7833110318999219	0.9490570162633855	0	0	0.7603137942019752	0.18568796395672654	PLA2G2E;ETNK2;DGKA;STARD10;LPIN1
acylglycerol metabolic process (GO:0006639)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	DGKA
carbohydrate catabolic process (GO:0016052)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	MAN2B1
carboxylic acid transmembrane transport (GO:1905039)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	SLC38A8
regulation of filopodium assembly (GO:0051489)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	RAB17
regulation of mitochondrial membrane potential (GO:0051881)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	SLC4A11
epithelial cell migration (GO:0010631)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	CDH13
visual system development (GO:0150063)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	C3
negative regulation of cell-cell adhesion (GO:0022408)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	BMP2
nucleobase-containing compound catabolic process (GO:0034655)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	DFFB
positive regulation of cation transmembrane transport (GO:1904064)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	KCNJ4
positive regulation of TOR signaling (GO:0032008)	1/41	0.7849093145918429	0.9490570162633855	0	0	0.6548024523160763	0.1585847009004506	RRAGD
protein modification process (GO:0036211)	2/78	0.7862600245127391	0.9491323044091706	0	0	0.6889136210239104	0.16566148860019772	MMP15;MAN2B1
negative regulation of immune response (GO:0050777)	5/178	0.7873919888002516	0.9491323044091706	0	0	0.7558793253622614	0.1806771357778182	GLP1R;MC5R;ADCY4;INSL3;TSHR
sulfur compound biosynthetic process (GO:0044272)	3/113	0.7896919018457307	0.9491323044091706	0	0	0.7136736214605067	0.1685071967564127	CSGALNACT1;GSTA3;PRELP
positive regulation of metabolic process (GO:0009893)	3/113	0.7896919018457307	0.9491323044091706	0	0	0.7136736214605067	0.1685071967564127	BSCL2;LPIN1;TSHR
regulation of neuron differentiation (GO:0045664)	2/79	0.7921601763119664	0.9491323044091706	0	0	0.6799312556474904	0.1584183152014309	BMP2;NBL1
negative regulation of NF-kappaB transcription factor activity (GO:0032088)	2/79	0.7921601763119664	0.9491323044091706	0	0	0.6799312556474904	0.1584183152014309	NLRC5;MTURN
positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436)	2/79	0.7921601763119664	0.9491323044091706	0	0	0.6799312556474904	0.1584183152014309	CBFA2T3;NKD2
ATP-dependent chromatin remodeling (GO:0043044)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	CECR2
calcium ion transmembrane import into cytosol (GO:0097553)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	TRPV1
regulation of chemokine production (GO:0032642)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	IL33
ceramide biosynthetic process (GO:0046513)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	ALOXE3
determination of left/right symmetry (GO:0007368)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	CCDC40
regulation of ubiquitin-dependent protein catabolic process (GO:2000058)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	LAPTM5
heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules (GO:0007157)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	NECTIN4
negative regulation of protein catabolic process (GO:0042177)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	AGAP2
phosphatidylinositol phosphate biosynthetic process (GO:0046854)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	TMEM150A
positive regulation of ATPase activity (GO:0032781)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	FXYD2
positive regulation of protein tyrosine kinase activity (GO:0061098)	1/42	0.7928300781288703	0.9491323044091706	0	0	0.6387984315810461	0.14829472911483588	SRCIN1
positive regulation of MAPK cascade (GO:0043410)	8/274	0.7928879610582316	0.9491323044091706	0	0	0.7859676702071547	0.18240215198447315	RET;NTRK1;BMP2;DIRAS1;FGF18;LAPTM5;NOD2;MTURN
regulated exocytosis (GO:0045055)	5/180	0.7953744686606175	0.9511981356538919	0	0	0.7471624266144814	0.17105704367673344	CLEC3B;VWF;PROS1;PECAM1;SYT15
regulation of cytosolic calcium ion concentration (GO:0051480)	4/148	0.7976340176503548	0.9511981356538919	0	0	0.7265921872625019	0.16428642529822843	GLP1R;P2RY4;SLC8B1;CD55
positive regulation of transferase activity (GO:0051347)	4/148	0.7976340176503548	0.9511981356538919	0	0	0.7265921872625019	0.16428642529822843	RET;GREM1;NTRK1;INSRR
cellular amide metabolic process (GO:0043603)	3/115	0.799448179366502	0.9511981356538919	0	0	0.7008562646370023	0.15687515634397825	PM20D1;GLYAT;CPZ
anion transport (GO:0006820)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	SLC13A4
regulation of cell-cell adhesion (GO:0022407)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	CELSR2
cellular response to glucose starvation (GO:0042149)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	BHLHA15
development of primary male sexual characteristics (GO:0046546)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	COL9A3
glutathione metabolic process (GO:0006749)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	GSTA3
male gonad development (GO:0008584)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	COL9A3
natural killer cell activation (GO:0030101)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	IL21R
negative regulation of type I interferon production (GO:0032480)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	NLRC5
positive regulation of axonogenesis (GO:0050772)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	MAP3K13
positive regulation of peptide hormone secretion (GO:0090277)	1/43	0.8004595373347282	0.9511981356538919	0	0	0.6235565070714935	0.13878453189893003	SOX4
activation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0006919)	2/81	0.8035303792829875	0.9533491998333057	0	0	0.6626487298599478	0.14494797257351563	ACER2;LAPTM5
positive regulation of tumor necrosis factor superfamily cytokine production (GO:1903557)	2/81	0.8035303792829875	0.9533491998333057	0	0	0.6626487298599478	0.14494797257351563	IL33;NOD2
sphingolipid metabolic process (GO:0006665)	3/116	0.8041825566578374	0.9533491998333057	0	0	0.6946177281299869	0.15137732954835303	ACER2;ENPP2;ALOXE3
regulation of cytokine production (GO:0001817)	4/150	0.8060443015316466	0.9533491998333057	0	0	0.7165639113243258	0.15450305511488904	IL33;IL15;ALOX5;LTF
antibacterial humoral response (GO:0019731)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	LTF
homotypic cell-cell adhesion (GO:0034109)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	GP1BA
intracellular steroid hormone receptor signaling pathway (GO:0030518)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	NR3C2
metal ion homeostasis (GO:0055065)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	LETM2
mitotic spindle assembly (GO:0090307)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	KIFC2
positive regulation of cell-matrix adhesion (GO:0001954)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	CDH13
positive regulation of mRNA catabolic process (GO:0061014)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	RBM24
positive regulation of potassium ion transmembrane transport (GO:1901381)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	KCNJ4
positive regulation of stress fiber assembly (GO:0051496)	1/44	0.8078083914271013	0.9533491998333057	0	0	0.6090235092833154	0.12998412383015742	RAPGEF3
positive regulation of apoptotic process (GO:0043065)	9/310	0.8081287554337635	0.9533491998333057	0	0	0.7810329205678043	0.16638647532864234	UNC13B;STPG1;BMP2;SFRP2;GADD45A;ARHGEF16;ARHGEF4;FOXL2;SOX4
regulation of protein binding (GO:0043393)	3/118	0.8133696351674149	0.9558766559938497	0	0	0.6824661439771917	0.14097676994713482	BMP2;XIRP1;DACT1
regulation of cell population proliferation (GO:0042127)	24/764	0.8139558253217468	0.9558766559938497	0	0	0.8450222374273008	0.17394713727464195	JAG2;NTRK1;ACVRL1;OSR2;CHRM1;H2AC6;IL15;ELN;TBC1D8;TBX6;AXIN2;DUSP15;PODN;CBFA2T3;IFIT3;TSHR;ACER2;GREM1;BMP2;SFRP2;FGF18;CDH13;SOX4;CD33
regulation of interleukin-1 beta production (GO:0032651)	2/83	0.8143445624529702	0.9558766559938497	0	0	0.6462196621359877	0.13271523520485776	NOD2;CD33
long-chain fatty acid metabolic process (GO:0001676)	2/83	0.8143445624529702	0.9558766559938497	0	0	0.6462196621359877	0.13271523520485776	ALOX5;ALOXE3
protein phosphorylation (GO:0006468)	15/496	0.8146670905105792	0.9558766559938497	0	0	0.8135828135828136	0.1667647287638776	RET;NTRK1;ACVRL1;PRKCH;CDC42BPG;INSRR;GDF6;GDF7;BMP2;SBK1;CAMK4;TNIK;MAP3K13;JAK3;CDKL1
amino acid transmembrane transport (GO:0003333)	1/45	0.8148869472958982	0.9558766559938497	0	0	0.5951511023036908	0.1218309362823884	SLC38A8
regulation of DNA repair (GO:0006282)	1/45	0.8148869472958982	0.9558766559938497	0	0	0.5951511023036908	0.1218309362823884	AXIN2
chromosome condensation (GO:0030261)	1/45	0.8148869472958982	0.9558766559938497	0	0	0.5951511023036908	0.1218309362823884	DFFB
regulation of receptor signaling pathway via JAK-STAT (GO:0046425)	1/45	0.8148869472958982	0.9558766559938497	0	0	0.5951511023036908	0.1218309362823884	JAK3
positive regulation of chemotaxis (GO:0050921)	1/45	0.8148869472958982	0.9558766559938497	0	0	0.5951511023036908	0.1218309362823884	CDH13
protein deacetylation (GO:0006476)	1/45	0.8148869472958982	0.9558766559938497	0	0	0.5951511023036908	0.1218309362823884	HDAC11
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	3/119	0.8178247264404284	0.9588289896198124	0	0	0.6765474844544941	0.13605859475257306	ACER2;LAPTM5;FOXL2
cilium assembly (GO:0060271)	9/314	0.8195509786355308	0.9602779590618472	0	0	0.7706272862755724	0.1533538094534872	ABLIM3;CCDC13;CFAP46;TEKT4;DYNLRB2;CYS1;RAB17;CNGB1;CCDC40
erythrocyte differentiation (GO:0030218)	1/46	0.8217051336258261	0.9602779590618472	0	0	0.581895246745383	0.11426890312084889	JAK3
regulation of telomerase activity (GO:0051972)	1/46	0.8217051336258261	0.9602779590618472	0	0	0.581895246745383	0.11426890312084889	GREM1
spliceosomal complex assembly (GO:0000245)	1/46	0.8217051336258261	0.9602779590618472	0	0	0.581895246745383	0.11426890312084889	CELF5
positive regulation of nucleocytoplasmic transport (GO:0046824)	1/46	0.8217051336258261	0.9602779590618472	0	0	0.581895246745383	0.11426890312084889	RAPGEF3
positive regulation of smooth muscle cell proliferation (GO:0048661)	1/46	0.8217051336258261	0.9602779590618472	0	0	0.581895246745383	0.11426890312084889	CDH13
positive regulation of protein kinase activity (GO:0045860)	4/154	0.8220114223751546	0.9602779590618472	0	0	0.6973096215230278	0.13667337489219844	AGAP2;TNIK;SRCIN1;LTF
B cell activation (GO:0042113)	2/85	0.8246236417548382	0.9618497982168568	0	0	0.6305823567119775	0.12159405357441538	CHRNA4;JAK3
Wnt signaling pathway, planar cell polarity pathway (GO:0060071)	2/85	0.8246236417548382	0.9618497982168568	0	0	0.6305823567119775	0.12159405357441538	WNT7A;CELSR2
positive regulation of protein catabolic process (GO:0045732)	2/85	0.8246236417548382	0.9618497982168568	0	0	0.6305823567119775	0.12159405357441538	APC2;DACT1
epithelial to mesenchymal transition (GO:0001837)	1/47	0.8282725151093331	0.9627009302802795	0	0	0.5692157327330885	0.10724767471334526	BMP2
histone deacetylation (GO:0016575)	1/47	0.8282725151093331	0.9627009302802795	0	0	0.5692157327330885	0.10724767471334526	HDAC11
polyol metabolic process (GO:0019751)	1/47	0.8282725151093331	0.9627009302802795	0	0	0.5692157327330885	0.10724767471334526	PLCD4
regulation of GTPase activity (GO:0043087)	5/189	0.8284141778933276	0.9627009302802795	0	0	0.7102814175104228	0.1337048193238744	RTN4R;NTRK1;TBC1D2;FGD5;RAPGEF3
regulation of interferon-gamma production (GO:0032649)	2/86	0.8295690236387266	0.9627009302802795	0	0	0.6230429415968297	0.11641492671679571	LAPTM5;VSIR
regulation of neuron death (GO:1901214)	2/86	0.8295690236387266	0.9627009302802795	0	0	0.6230429415968297	0.11641492671679571	PM20D1;GPR75
positive regulation of endothelial cell migration (GO:0010595)	2/86	0.8295690236387266	0.9627009302802795	0	0	0.6230429415968297	0.11641492671679571	FGF18;SASH1
positive regulation of proteasomal protein catabolic process (GO:1901800)	2/86	0.8295690236387266	0.9627009302802795	0	0	0.6230429415968297	0.11641492671679571	CBFA2T3;NKD2
regulation of cell differentiation (GO:0045595)	4/156	0.8295794232397667	0.9627009302802795	0	0	0.688062495500036	0.12855513725220585	APC2;GREM1;ALOX5;SPOCK2
peptidyl-serine phosphorylation (GO:0018105)	4/156	0.8295794232397667	0.9627009302802795	0	0	0.688062495500036	0.12855513725220585	PRKCH;SBK1;CAMK4;MAP3K13
purine ribonucleotide biosynthetic process (GO:0009152)	1/48	0.8345983051816415	0.9652125802206534	0	0	0.5570757725085512	0.10072194105664392	ADCY4
cellular response to ionizing radiation (GO:0071479)	1/48	0.8345983051816415	0.9652125802206534	0	0	0.5570757725085512	0.10072194105664392	GADD45A
regulation of interleukin-2 production (GO:0032663)	1/48	0.8345983051816415	0.9652125802206534	0	0	0.5570757725085512	0.10072194105664392	LAPTM5
inositol phosphate metabolic process (GO:0043647)	1/48	0.8345983051816415	0.9652125802206534	0	0	0.5570757725085512	0.10072194105664392	PLCD4
positive regulation of blood vessel endothelial cell migration (GO:0043536)	1/48	0.8345983051816415	0.9652125802206534	0	0	0.5570757725085512	0.10072194105664392	FGF18
positive regulation of endocytosis (GO:0045807)	1/48	0.8345983051816415	0.9652125802206534	0	0	0.5570757725085512	0.10072194105664392	C3
supramolecular fiber organization (GO:0097435)	10/351	0.834709737943234	0.9652125802206534	0	0	0.7654565679037314	0.13829598253927944	GREM1;TMOD4;CCDC13;COL22A1;COL20A1;XIRP1;COL8A1;COL9A3;NCKAP5;LTF
defense response to symbiont (GO:0140546)	3/124	0.8387646820190082	0.967708420074591	0	0	0.6484216230863027	0.11400878777751351	NLRC5;RNASE1;IFIT3
